ndexNr,pokemon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
667,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/litwick,https://pokemonkg.org/instance/pokemon/shinx,https://pokemonkg.org/instance/pokemon/bidoof,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/tepig,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/darumaka,https://pokemonkg.org/instance/pokemon/flabebe
668,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/honchkrow,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/luxray,https://pokemonkg.org/instance/pokemon/noivern,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/emboar,https://pokemonkg.org/instance/pokemon/volcanion,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/darmanitan
669,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/furfrou,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/scatterbug,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/budew,https://pokemonkg.org/instance/pokemon/fennekin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/combee,https://pokemonkg.org/instance/pokemon/pancham
670,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/whimsicott,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/kirlia,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/roselia,https://pokemonkg.org/instance/pokemon/hawlucha,https://pokemonkg.org/instance/pokemon/minccino,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/petilil
671,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/roserade,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/klefki,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/gourgeist,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/lilligant,https://pokemonkg.org/instance/pokemon/spewpa
672,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/furfrou,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/spewpa,https://pokemonkg.org/instance/pokemon/deerling,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/fletchling,https://pokemonkg.org/instance/pokemon/phantump,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/inkay,https://pokemonkg.org/instance/pokemon/fletchinder,https://pokemonkg.org/instance/pokemon/vivillon
673,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/sawsbuck,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/trevenant,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/talonflame,https://pokemonkg.org/instance/pokemon/zebstrika,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/jumpluff,https://pokemonkg.org/instance/pokemon/furfrou,https://pokemonkg.org/instance/pokemon/flabebe
674,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/piplup,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/ponyta,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/yveltal,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/scraggy,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/bunnelby,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/tyrogue,https://pokemonkg.org/instance/pokemon/deino,https://pokemonkg.org/instance/pokemon/tympole
675,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/beartic,https://pokemonkg.org/instance/pokemon/scrafty,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/hitmontop,https://pokemonkg.org/instance/pokemon/hawlucha,https://pokemonkg.org/instance/pokemon/toxicroak,https://pokemonkg.org/instance/pokemon/bisharp,https://pokemonkg.org/instance/pokemon/linoone,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/yveltal,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/malamar,https://pokemonkg.org/instance/pokemon/weavile,https://pokemonkg.org/instance/pokemon/krookodile,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/scraggy
676,https://pokemonkg.org/instance/pokemon/furfrou,https://pokemonkg.org/instance/pokemon/skiddo,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/gogoat,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/dedenne,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/shaymin,https://pokemonkg.org/instance/pokemon/froakie,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/carbink,https://pokemonkg.org/instance/pokemon/simipour,https://pokemonkg.org/instance/pokemon/furret,https://pokemonkg.org/instance/pokemon/helioptile,https://pokemonkg.org/instance/pokemon/keldeo,https://pokemonkg.org/instance/pokemon/zorua,https://pokemonkg.org/instance/pokemon/litleo,https://pokemonkg.org/instance/pokemon/mothim
677,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/minccino,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/elgyem,https://pokemonkg.org/instance/pokemon/claydol,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/drilbur,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/pumpkaboo,https://pokemonkg.org/instance/pokemon/glameow,https://pokemonkg.org/instance/pokemon/wobbuffet,https://pokemonkg.org/instance/pokemon/purrloin,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/woobat
678,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/liepard,https://pokemonkg.org/instance/pokemon/pyroar,https://pokemonkg.org/instance/pokemon/quilladin,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/delphox,https://pokemonkg.org/instance/pokemon/slowking,https://pokemonkg.org/instance/pokemon/gourgeist,https://pokemonkg.org/instance/pokemon/chesnaught,https://pokemonkg.org/instance/pokemon/whimsicott,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/noivern,https://pokemonkg.org/instance/pokemon/purrloin,https://pokemonkg.org/instance/pokemon/sigilyph,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/pangoro
679,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/doublade,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/vullaby,https://pokemonkg.org/instance/pokemon/litwick,https://pokemonkg.org/instance/pokemon/phantump,https://pokemonkg.org/instance/pokemon/yamask,https://pokemonkg.org/instance/pokemon/axew,https://pokemonkg.org/instance/pokemon/helioptile,https://pokemonkg.org/instance/pokemon/inkay,https://pokemonkg.org/instance/pokemon/flabebe,https://pokemonkg.org/instance/pokemon/drifloon,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/golett,https://pokemonkg.org/instance/pokemon/pumpkaboo,https://pokemonkg.org/instance/pokemon/tyrunt,https://pokemonkg.org/instance/pokemon/noibat,https://pokemonkg.org/instance/pokemon/trevenant,https://pokemonkg.org/instance/pokemon/lucario
680,https://pokemonkg.org/instance/pokemon/doublade,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/bisharp,https://pokemonkg.org/instance/pokemon/lampent,https://pokemonkg.org/instance/pokemon/klinklang,https://pokemonkg.org/instance/pokemon/skuntank,https://pokemonkg.org/instance/pokemon/yamask,https://pokemonkg.org/instance/pokemon/gourgeist,https://pokemonkg.org/instance/pokemon/cofagrigus,https://pokemonkg.org/instance/pokemon/malamar,https://pokemonkg.org/instance/pokemon/chandelure,https://pokemonkg.org/instance/pokemon/haxorus,https://pokemonkg.org/instance/pokemon/ferrothorn,https://pokemonkg.org/instance/pokemon/golett,https://pokemonkg.org/instance/pokemon/klang,https://pokemonkg.org/instance/pokemon/inkay,https://pokemonkg.org/instance/pokemon/klefki,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/heliolisk,https://pokemonkg.org/instance/pokemon/gardevoir
681,https://pokemonkg.org/instance/pokemon/aegislash,https://pokemonkg.org/instance/pokemon/doublade,https://pokemonkg.org/instance/pokemon/haxorus,https://pokemonkg.org/instance/pokemon/honedge,https://pokemonkg.org/instance/pokemon/probopass,https://pokemonkg.org/instance/pokemon/seismitoad,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/sableye,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/cofagrigus,https://pokemonkg.org/instance/pokemon/rhyperior,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/chandelure,https://pokemonkg.org/instance/pokemon/escavalier,https://pokemonkg.org/instance/pokemon/ferrothorn,https://pokemonkg.org/instance/pokemon/greninja,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/metagross,https://pokemonkg.org/instance/pokemon/lucario,https://pokemonkg.org/instance/pokemon/bisharp,https://pokemonkg.org/instance/pokemon/gardevoir
682,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/croagunk,https://pokemonkg.org/instance/pokemon/pumpkaboo,https://pokemonkg.org/instance/pokemon/cottonee,https://pokemonkg.org/instance/pokemon/skrelp,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/minccino,https://pokemonkg.org/instance/pokemon/ralts,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/sliggoo,https://pokemonkg.org/instance/pokemon/phantump,https://pokemonkg.org/instance/pokemon/binacle
683,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/florges,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/klefki,https://pokemonkg.org/instance/pokemon/togekiss,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/pangoro,https://pokemonkg.org/instance/pokemon/whimsicott,https://pokemonkg.org/instance/pokemon/vivillon,https://pokemonkg.org/instance/pokemon/floette,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/pumpkaboo
684,https://pokemonkg.org/instance/pokemon/swirlix,https://pokemonkg.org/instance/pokemon/spritzee,https://pokemonkg.org/instance/pokemon/slurpuff,https://pokemonkg.org/instance/pokemon/goomy,https://pokemonkg.org/instance/pokemon/aromatisse,https://pokemonkg.org/instance/pokemon/espurr,https://pokemonkg.org/instance/pokemon/xerneas,https://pokemonkg.org/instance/pokemon/goodra,https://pokemonkg.org/instance/pokemon/pancham,https://pokemonkg.org/instance/pokemon/cottonee,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/minccino,https://pokemonkg.org/instance/pokemon/pumpkaboo,https://pokemonkg.org/instance/pokemon/farfetchd,https://pokemonkg.org/instance/pokemon/gardevoir,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/chespin,https://pokemonkg.org/instance/pokemon/skrelp,https://pokemonkg.org/instance/pokemon/phantump,https://pokemonkg.org/instance/pokemon/vanillite,https://pokemonkg.org/instance/pokemon/flabebe
